date,regime_label,regime_prob,method
2019-02-01,Normal,7.43127598061648e-10,HMM
2019-02-04,Normal,8.975117151811831e-10,HMM
2019-02-05,Normal,9.283565988733307e-10,HMM
2019-02-06,Normal,9.322193247111133e-10,HMM
2019-02-07,Normal,1.0986695195860377e-9,HMM
2019-02-08,Normal,1.1328656101455657e-9,HMM
2019-02-11,Normal,1.205791304936664e-9,HMM
2019-02-12,Normal,1.1664578869466218e-9,HMM
2019-02-13,Normal,1.162915247663616e-9,HMM
2019-02-14,Normal,1.1948236709247894e-9,HMM
2019-02-15,Normal,1.1219963021401292e-9,HMM
2019-02-18,Normal,1.28719209942963e-9,HMM
2019-02-19,Normal,1.264408703931375e-9,HMM
2019-02-20,Normal,1.3503593045968845e-9,HMM
2019-02-21,Normal,1.3492573359298341e-9,HMM
2019-02-22,Normal,1.348225897554888e-9,HMM
2019-02-25,Normal,1.0085852057231291e-9,HMM
2019-02-26,Normal,1.1504063356110915e-9,HMM
2019-02-27,Normal,1.1746541781854553e-9,HMM
2019-02-28,Normal,1.178138101374456e-9,HMM
2019-03-01,Normal,1.1117448530924309e-9,HMM
2019-03-04,Normal,1.1157678999438476e-9,HMM
2019-03-05,Normal,1.1153088462762167e-9,HMM
2019-03-06,Normal,1.134145864049645e-9,HMM
2019-03-07,Normal,1.1400355948286053e-9,HMM
2019-03-08,Normal,1.2024920764016851e-9,HMM
2019-03-11,Normal,1.1787797101611735e-9,HMM
2019-03-12,Normal,1.1813490977825653e-9,HMM
2019-03-13,Normal,1.2293708907813992e-9,HMM
2019-03-14,Normal,1.2413064783238986e-9,HMM
2019-03-15,Normal,1.255578441473478e-9,HMM
2019-03-18,Normal,1.3568816095365093e-9,HMM
2019-03-19,Normal,1.3716136004852832e-9,HMM
2019-03-20,Normal,1.3339420098151447e-9,HMM
2019-03-21,Normal,1.365683167979766e-9,HMM
2019-03-22,Normal,1.2068295976698696e-9,HMM
2019-03-25,Normal,1.1644129840037028e-9,HMM
2019-03-26,Normal,1.5451298634231391e-9,HMM
2019-03-27,Normal,1.546448095657159e-9,HMM
2019-03-28,Normal,1.5042088104711974e-9,HMM
2019-03-29,Normal,1.3734018288275088e-9,HMM
2019-04-01,Normal,1.4449067398832514e-9,HMM
2019-04-02,Normal,1.4521577664682763e-9,HMM
2019-04-03,Normal,1.4389197836821141e-9,HMM
2019-04-04,Normal,1.4341848607181202e-9,HMM
2019-04-05,Normal,1.4336531261920147e-9,HMM
2019-04-08,Normal,1.4149484790615305e-9,HMM
2019-04-09,Normal,1.444877406219321e-9,HMM
2019-04-10,Normal,1.4411452726075539e-9,HMM
2019-04-11,Normal,1.4292130543760801e-9,HMM
2019-04-12,Normal,1.4292803015292617e-9,HMM
2019-04-15,Normal,1.3993975284732846e-9,HMM
2019-04-16,Normal,1.3984974672061706e-9,HMM
2019-04-17,Normal,1.4006998866459957e-9,HMM
2019-04-18,Normal,1.438340253452411e-9,HMM
2019-04-22,Normal,1.4389747938209337e-9,HMM
2019-04-23,Normal,1.2081987160859773e-9,HMM
2019-04-24,Normal,1.188808265092009e-9,HMM
2019-04-25,Normal,1.1603537057076343e-9,HMM
2019-04-26,Normal,7.775277133721223e-10,HMM
2019-04-29,Normal,8.263457500517031e-10,HMM
2019-04-30,Normal,8.801664493797689e-10,HMM
2019-05-01,Normal,9.004467309043635e-10,HMM
2019-05-02,Normal,8.544296710075365e-10,HMM
2019-05-03,Normal,8.260397735133331e-10,HMM
2019-05-06,Normal,8.303589403831736e-10,HMM
2019-05-07,Normal,8.08108402079488e-10,HMM
2019-05-08,Normal,8.360272012672083e-10,HMM
2019-05-09,Normal,8.314286919543099e-10,HMM
2019-05-10,Normal,8.175302063953084e-10,HMM
2019-05-13,Normal,8.109751014549803e-10,HMM
2019-05-14,Normal,8.115790400737293e-10,HMM
2019-05-15,Normal,8.186967143805137e-10,HMM
2019-05-16,Normal,7.814709099613001e-10,HMM
2019-05-17,Normal,7.672654281121268e-10,HMM
2019-05-20,Normal,7.600948176930222e-10,HMM
2019-05-21,Normal,7.575978976634597e-10,HMM
2019-05-22,Normal,1.0419511151934281e-9,HMM
2019-05-23,Normal,7.907224269710644e-10,HMM
2019-05-24,Normal,8.408094847359451e-10,HMM
2019-05-28,Normal,9.865887223047823e-10,HMM
2019-05-29,Normal,9.819409878211307e-10,HMM
2019-05-30,Normal,9.821614292523685e-10,HMM
2019-05-31,Normal,8.225986213556066e-10,HMM
2019-06-03,Normal,6.243373174309429e-10,HMM
2019-06-04,Normal,6.625449867178099e-10,HMM
2019-06-05,Normal,6.449254062663826e-10,HMM
2019-06-06,Normal,6.285905577217828e-10,HMM
2019-06-07,Normal,5.815040099787746e-10,HMM
2019-06-10,Normal,5.777647891761066e-10,HMM
2019-06-11,Normal,6.006156249767531e-10,HMM
2019-06-12,Normal,5.806298122232922e-10,HMM
2019-06-13,Normal,5.152235376372541e-10,HMM
2019-06-14,Normal,5.265522865957436e-10,HMM
2019-06-17,Normal,5.83601043479248e-10,HMM
2019-06-18,Normal,5.561773900081794e-10,HMM
2019-06-19,Normal,5.566632451435178e-10,HMM
2019-06-20,Normal,4.29097748982814e-10,HMM
2019-06-21,Normal,4.2544663877489396e-10,HMM
2019-06-24,Normal,5.435660681251637e-10,HMM
2019-06-25,Normal,5.240350609925205e-10,HMM
2019-06-26,Normal,5.93301670199454e-10,HMM
2019-06-27,Normal,5.985621117022659e-10,HMM
2019-06-28,Normal,5.999924059228341e-10,HMM
2019-07-01,Normal,6.215148829304846e-10,HMM
2019-07-02,Normal,7.538517514714708e-10,HMM
2019-07-03,Normal,7.421725618520639e-10,HMM
2019-07-04,Normal,7.928031840938215e-10,HMM
2019-07-05,Normal,7.937355540053796e-10,HMM
2019-07-08,Normal,8.262479145880551e-10,HMM
2019-07-09,Normal,8.176488711164461e-10,HMM
2019-07-10,Normal,7.374341104209934e-10,HMM
2019-07-11,Normal,8.230524406971414e-10,HMM
2019-07-12,Normal,8.418466911685906e-10,HMM
2019-07-15,Normal,8.44646086218718e-10,HMM
2019-07-16,Normal,8.268154984720547e-10,HMM
2019-07-17,Normal,7.215057358174115e-10,HMM
2019-07-18,Normal,5.613402357583386e-10,HMM
2019-07-19,Normal,6.997781509007964e-10,HMM
2019-07-22,Normal,6.832476387228814e-10,HMM
2019-07-23,Normal,6.872481989068361e-10,HMM
2019-07-24,Normal,6.567084706435494e-10,HMM
2019-07-25,Normal,6.6547557020643e-10,HMM
2019-07-26,Normal,6.515059952018727e-10,HMM
2019-07-29,Normal,6.680055633260313e-10,HMM
2019-07-30,Normal,7.602333190752696e-10,HMM
2019-07-31,Normal,8.310781336561709e-10,HMM
2019-08-01,Normal,8.110463179944564e-10,HMM
2019-08-02,Normal,7.399072299271358e-10,HMM
2019-08-05,Normal,6.899731116383767e-10,HMM
2019-08-06,Normal,7.026931720371294e-10,HMM
2019-08-07,Normal,4.862906041939013e-10,HMM
2019-08-08,Normal,5.279957356938637e-10,HMM
2019-08-09,Normal,5.258056518626588e-10,HMM
2019-08-12,Normal,5.285664379321211e-10,HMM
2019-08-13,Normal,3.777972894241053e-10,HMM
2019-08-14,Normal,3.472989167927168e-10,HMM
2019-08-15,Normal,3.7993954167728917e-10,HMM
2019-08-16,Normal,4.2369719484719137e-10,HMM
2019-08-19,Normal,4.1585535482127965e-10,HMM
2019-08-20,Normal,4.2263350741080023e-10,HMM
2019-08-21,Normal,3.878136146472854e-10,HMM
2019-08-22,Normal,4.1522794298316913e-10,HMM
2019-08-23,Normal,4.0273176229561593e-10,HMM
2019-08-26,Normal,4.100473418054386e-10,HMM
2019-08-27,Normal,4.1002332766707826e-10,HMM
2019-08-28,Normal,3.551338147005923e-10,HMM
2019-08-29,Normal,3.83081417060368e-10,HMM
2019-08-30,Normal,3.9156719814242424e-10,HMM
2019-09-02,Normal,3.560503160060983e-10,HMM
2019-09-03,Normal,3.861871474061174e-10,HMM
2019-09-04,Normal,3.057713553404711e-10,HMM
2019-09-05,Normal,4.5550381453097217e-10,HMM
2019-09-06,Normal,4.3053649182382874e-10,HMM
2019-09-09,Normal,3.6887763236920354e-10,HMM
2019-09-10,Normal,3.72252568040577e-10,HMM
2019-09-11,Normal,4.194385359799165e-10,HMM
2019-09-12,Normal,4.1394384191355125e-10,HMM
2019-09-13,Normal,1.0331637025668723e-6,HMM
2019-09-16,Crisis,1.0,HMM
2019-09-17,Crisis,1.0,HMM
2019-09-18,Crisis,1.0,HMM
2019-09-19,Crisis,1.0,HMM
2019-09-20,Crisis,1.0,HMM
2019-09-23,Crisis,1.0,HMM
2019-09-24,Crisis,1.0,HMM
2019-09-25,Crisis,1.0,HMM
2019-09-26,Crisis,1.0,HMM
2019-09-27,Crisis,1.0,HMM
2019-09-30,Normal,2.1621109733333855e-7,HMM
2019-10-01,Normal,1.0271169256789702e-10,HMM
2019-10-02,Normal,9.009189796625711e-11,HMM
2019-10-03,Normal,1.1528379818149528e-10,HMM
2019-10-04,Normal,1.255417167885753e-10,HMM
2019-10-07,Normal,1.3100451743143771e-10,HMM
2019-10-08,Normal,1.592242777095288e-10,HMM
2019-10-09,Normal,1.4709559356301575e-10,HMM
2019-10-10,Normal,1.5457012112176623e-10,HMM
2019-10-11,Normal,1.6319873046798735e-10,HMM
2019-10-14,Normal,1.502316106279913e-10,HMM
2019-10-15,Normal,7.999106822493137e-10,HMM
2019-10-16,Normal,9.33052925049498e-10,HMM
2019-10-17,Normal,9.599382985204454e-10,HMM
2019-10-18,Normal,9.380636443090233e-10,HMM
2019-10-21,Normal,9.623960842396168e-10,HMM
2019-10-22,Normal,8.598343352256566e-10,HMM
2019-10-23,Normal,8.619563441630223e-10,HMM
2019-10-24,Normal,8.835279122606403e-10,HMM
2019-10-25,Normal,8.827824900999221e-10,HMM
2019-10-28,Normal,8.144323829817116e-10,HMM
2019-10-29,Normal,8.571521413852401e-10,HMM
2019-10-30,Normal,8.624218096672313e-10,HMM
2019-10-31,Normal,9.88734933265431e-10,HMM
2019-11-01,Normal,9.670347265045737e-10,HMM
2019-11-04,Normal,8.448845976102879e-10,HMM
2019-11-05,Normal,8.457040355818517e-10,HMM
2019-11-06,Normal,8.979415359875851e-10,HMM
2019-11-07,Normal,9.634334951707274e-10,HMM
2019-11-08,Normal,9.65908687040723e-10,HMM
2019-11-11,Normal,1.030638002700678e-9,HMM
2019-11-12,Normal,1.1658129969840141e-9,HMM
2019-11-13,Normal,1.1678029658705198e-9,HMM
2019-11-14,Normal,1.1678423516650921e-9,HMM
2019-11-15,Normal,1.1500269288506224e-9,HMM
2019-11-18,Normal,1.1411840856285943e-9,HMM
2019-11-19,Normal,1.1854827570923663e-9,HMM
2019-11-20,Normal,1.209497777257745e-9,HMM
2019-11-21,Normal,1.1714747871437854e-9,HMM
2019-11-22,Normal,1.2117120991796436e-9,HMM
2019-11-25,Normal,1.209931004012535e-9,HMM
2019-11-26,Normal,1.3677140771987843e-9,HMM
2019-11-27,Normal,1.3791669588087406e-9,HMM
2019-11-28,Normal,1.4213658696340318e-9,HMM
2019-11-29,Normal,1.4893450227296497e-9,HMM
2019-12-02,Normal,1.4015834280266517e-9,HMM
2019-12-03,Normal,1.7285909753624573e-9,HMM
2019-12-04,Normal,1.4307023367575326e-9,HMM
2019-12-05,Normal,1.4578023076483644e-9,HMM
2019-12-06,Normal,1.4429123979452615e-9,HMM
2019-12-09,Normal,1.4740112273057562e-9,HMM
2019-12-10,Normal,1.4819135904590416e-9,HMM
2019-12-11,Normal,1.408217524190062e-9,HMM
2019-12-12,Normal,1.3519034891377437e-9,HMM
2019-12-13,Normal,1.3397611892342405e-9,HMM
2019-12-16,Normal,1.3540550072038937e-9,HMM
2019-12-17,Normal,1.3625139396986025e-9,HMM
2019-12-18,Normal,1.3888195978812751e-9,HMM
2019-12-19,Normal,1.454587246049525e-9,HMM
2019-12-20,Normal,1.4316103057552142e-9,HMM
2019-12-23,Normal,1.3609780815266765e-9,HMM
2019-12-24,Normal,1.264001782642039e-9,HMM
2019-12-26,Normal,1.2622549056613736e-9,HMM
2019-12-27,Normal,1.2508321647573773e-9,HMM
2019-12-30,Normal,1.248324817179963e-9,HMM
2019-12-31,Normal,3.0295397589334786e-6,HMM
2020-01-02,Crisis,1.0,HMM
2020-01-03,Crisis,1.0,HMM
2020-01-06,Crisis,1.0,HMM
2020-01-07,Crisis,1.0,HMM
2020-01-08,Crisis,1.0,HMM
2020-01-09,Crisis,1.0,HMM
2020-01-10,Crisis,1.0,HMM
2020-01-13,Crisis,1.0,HMM
2020-01-14,Crisis,1.0,HMM
2020-01-15,Crisis,1.0,HMM
2020-01-16,Crisis,1.0,HMM
2020-01-17,Crisis,1.0,HMM
2020-01-20,Normal,2.4215723974711256e-6,HMM
2020-01-21,Normal,9.874648138937302e-10,HMM
2020-01-22,Normal,9.458454181832418e-10,HMM
2020-01-23,Normal,9.547335127336444e-10,HMM
2020-01-24,Normal,1.002335884913331e-9,HMM
2020-01-27,Normal,1.0050591208956975e-9,HMM
2020-01-28,Normal,9.470792185223134e-10,HMM
2020-01-29,Normal,9.395283355852947e-10,HMM
2020-01-30,Normal,8.817030595305522e-10,HMM
2020-01-31,Normal,8.758220192495056e-10,HMM
2020-02-03,Normal,7.184806136766372e-10,HMM
2020-02-04,Normal,7.863740657804091e-10,HMM
2020-02-05,Normal,6.653993022054582e-10,HMM
2020-02-06,Normal,6.722869633151777e-10,HMM
2020-02-07,Normal,6.719670612306149e-10,HMM
2020-02-10,Normal,6.750095150644354e-10,HMM
2020-02-11,Normal,7.166537325650441e-10,HMM
2020-02-12,Normal,6.238765865203584e-10,HMM
2020-02-13,Normal,6.035103016409901e-10,HMM
2020-02-14,Normal,6.14120019679001e-10,HMM
2020-02-17,Normal,6.028425070925921e-10,HMM
2020-02-18,Normal,6.165859539704022e-10,HMM
2020-02-19,Normal,4.893773632057022e-10,HMM
2020-02-20,Normal,5.183889308485941e-10,HMM
2020-02-21,Normal,5.142051924244749e-10,HMM
2020-02-24,Normal,5.109072671300119e-10,HMM
2020-02-25,Normal,4.876789610041858e-10,HMM
2020-02-26,Normal,5.041685810473062e-10,HMM
2020-02-27,Normal,3.9670189153686273e-10,HMM
2020-02-28,Normal,4.171028122829428e-10,HMM
2020-03-02,Normal,3.816250925608321e-10,HMM
2020-03-03,Normal,6.029668665050558e-10,HMM
2020-03-04,Normal,6.005419594309215e-10,HMM
2020-03-05,Normal,6.617089581525519e-10,HMM
2020-03-06,Normal,1.871972007819521e-10,HMM
2020-03-09,Normal,4.507640295197533e-9,HMM
2020-03-10,Crisis,1.0,HMM
2020-03-11,Crisis,1.0,HMM
2020-03-12,Crisis,1.0,HMM
2020-03-13,Crisis,1.0,HMM
2020-03-16,Crisis,1.0,HMM
2020-03-17,Crisis,1.0,HMM
2020-03-18,Crisis,1.0,HMM
2020-03-19,Crisis,1.0,HMM
2020-03-20,Normal,4.576833397094674e-11,HMM
2020-03-23,Normal,1.7481100024168255e-14,HMM
2020-03-24,Normal,1.1044539443462386e-14,HMM
2020-03-25,Normal,6.004128551183215e-15,HMM
2020-03-26,Normal,5.285493039867874e-15,HMM
2020-03-27,Normal,5.301257073854682e-15,HMM
2020-03-30,Normal,1.9847513139584475e-15,HMM
2020-03-31,Normal,1.585840345943197e-16,HMM
2020-04-01,Normal,1.3779848177687378e-16,HMM
2020-04-02,Normal,6.279016219866466e-23,HMM
2020-04-03,Normal,4.280297121951196e-25,HMM
2020-04-06,Normal,6.882772396915978e-25,HMM
2020-04-07,Normal,3.411904086078886e-23,HMM
2020-04-08,Normal,4.09082891002128e-24,HMM
2020-04-09,Normal,1.770812484518747e-25,HMM
2020-04-14,Normal,1.7943319293030348e-25,HMM
2020-04-15,Normal,1.2929364727907153e-25,HMM
2020-04-16,Normal,4.0921908009449084e-25,HMM
2020-04-17,Normal,2.767643444251689e-25,HMM
2020-04-20,Normal,1.5725887126338074e-24,HMM
2020-04-21,Normal,1.1682461490360258e-32,HMM
2020-04-22,Normal,2.175642223675172e-43,HMM
2020-04-23,Normal,1.343818376854556e-43,HMM
2020-04-24,Normal,1.1315905701760955e-43,HMM
2020-04-27,Normal,1.1807907078272433e-43,HMM
2020-04-28,Normal,1.9268710260296078e-43,HMM
2020-04-29,Normal,4.4326715246270244e-44,HMM
2020-04-30,Normal,4.114155665164427e-43,HMM
2020-05-01,Normal,1.1635378610257258e-40,HMM
2020-05-04,Normal,7.736982135734267e-41,HMM
2020-05-05,Normal,1.2044240274528821e-38,HMM
2020-05-06,Normal,1.3469268561370112e-37,HMM
2020-05-07,Normal,2.7715617524165253e-37,HMM
2020-05-11,Normal,3.0229775273817067e-37,HMM
2020-05-12,Normal,1.0444411815446056e-36,HMM
2020-05-13,Normal,9.349270521245001e-35,HMM
2020-05-14,Normal,9.610202171477273e-35,HMM
2020-05-15,Normal,3.8354181426733437e-34,HMM
2020-05-18,Normal,7.952608755682705e-34,HMM
2020-05-19,Normal,6.512534698418178e-34,HMM
2020-05-20,Normal,7.843250601560277e-33,HMM
2020-05-21,Normal,1.3986647128159768e-21,HMM
2020-05-22,Normal,1.6246514078004912e-13,HMM
2020-05-26,Normal,1.7898504805963057e-13,HMM
2020-05-27,Normal,1.0519444088256024e-13,HMM
2020-05-28,Normal,2.0682233204600047e-13,HMM
2020-05-29,Normal,1.8550259153419738e-13,HMM
2020-06-01,Normal,4.928595935395565e-13,HMM
2020-06-02,Normal,5.137372730987646e-13,HMM
2020-06-03,Normal,4.819904887166297e-13,HMM
2020-06-04,Normal,7.309149315540392e-13,HMM
2020-06-05,Normal,8.692774859856351e-11,HMM
2020-06-08,Normal,1.0991422805908845e-10,HMM
2020-06-09,Normal,1.1640948026654533e-10,HMM
2020-06-10,Normal,1.2710711918886484e-10,HMM
2020-06-11,Normal,4.318038674708149e-11,HMM
2020-06-12,Normal,4.704648896930344e-11,HMM
2020-06-15,Normal,6.488306929744245e-11,HMM
2020-06-16,Normal,6.572612465265427e-11,HMM
2020-06-17,Normal,9.794548471824925e-11,HMM
2020-06-18,Normal,9.686567486990832e-11,HMM
2020-06-19,Normal,1.1545546753057039e-10,HMM
2020-06-22,Normal,1.1542006548355753e-10,HMM
2020-06-23,Normal,1.2941980182991634e-10,HMM
2020-06-24,Normal,8.28510544523397e-11,HMM
2020-06-25,Normal,1.0325655940340703e-10,HMM
2020-06-26,Normal,1.0915249696805759e-10,HMM
2020-06-29,Normal,1.0911590383554483e-10,HMM
2020-06-30,Normal,1.7840091699336695e-10,HMM
2020-07-01,Normal,1.8590431825508908e-10,HMM
2020-07-02,Normal,1.7960830781319444e-10,HMM
2020-07-03,Normal,1.770695402286244e-10,HMM
2020-07-06,Normal,2.742373228404717e-10,HMM
2020-07-07,Normal,3.146748328509815e-10,HMM
2020-07-08,Normal,3.227029205347983e-10,HMM
2020-07-09,Normal,2.925554204804684e-10,HMM
2020-07-10,Normal,6.870393835095319e-10,HMM
2020-07-13,Normal,6.843783006867527e-10,HMM
2020-07-14,Normal,7.135049841543793e-10,HMM
2020-07-15,Normal,7.578943973869104e-10,HMM
2020-07-16,Normal,7.601462914354997e-10,HMM
2020-07-17,Normal,8.365207488346899e-10,HMM
2020-07-20,Normal,8.470574669970235e-10,HMM
2020-07-21,Normal,8.349587033186404e-10,HMM
2020-07-22,Normal,8.432736177212347e-10,HMM
2020-07-23,Normal,1.1757612366998439e-9,HMM
2020-07-24,Normal,1.2163481615257664e-9,HMM
2020-07-27,Normal,1.2264072636715426e-9,HMM
2020-07-28,Normal,1.2400283979533118e-9,HMM
2020-07-29,Normal,1.2311194030935693e-9,HMM
2020-07-30,Normal,1.2209286606110303e-9,HMM
2020-07-31,Normal,1.315784134499774e-9,HMM
2020-08-03,Normal,1.288048502007771e-9,HMM
2020-08-04,Normal,1.2909554443925836e-9,HMM
2020-08-05,Normal,1.246401345848063e-9,HMM
2020-08-06,Normal,1.2554079837788131e-9,HMM
2020-08-07,Normal,1.3425720849177565e-9,HMM
2020-08-10,Normal,1.4227757852549024e-9,HMM
2020-08-11,Normal,1.4140165476077502e-9,HMM
2020-08-12,Normal,1.239940067681943e-9,HMM
2020-08-13,Normal,1.3125876369627253e-9,HMM
2020-08-14,Normal,1.3209738249013852e-9,HMM
2020-08-17,Normal,1.3267289818333923e-9,HMM
2020-08-18,Normal,1.3255456772454125e-9,HMM
2020-08-19,Normal,1.4129630674193845e-9,HMM
2020-08-20,Normal,1.3802478052046576e-9,HMM
2020-08-21,Normal,1.4541448198993957e-9,HMM
2020-08-24,Normal,1.4421701902225647e-9,HMM
2020-08-25,Normal,1.2316586560284177e-9,HMM
2020-08-26,Normal,1.236505343104046e-9,HMM
2020-08-27,Normal,1.1582775763319685e-9,HMM
2020-08-28,Normal,1.183747852821243e-9,HMM
2020-09-01,Normal,1.1727297200845086e-9,HMM
2020-09-02,Normal,6.773254334787963e-10,HMM
2020-09-03,Normal,6.80432852511722e-10,HMM
2020-09-04,Normal,6.261316248495927e-10,HMM
2020-09-07,Normal,6.269374312573603e-10,HMM
2020-09-08,Normal,4.957508870367655e-10,HMM
2020-09-09,Normal,4.0307215813986394e-10,HMM
2020-09-10,Normal,3.9728828416512624e-10,HMM
2020-09-11,Normal,4.680012226064608e-10,HMM
2020-09-14,Normal,4.681685311268429e-10,HMM
2020-09-15,Normal,4.190992698997913e-10,HMM
2020-09-16,Normal,3.250383698162091e-10,HMM
2020-09-17,Normal,2.9816542176180825e-10,HMM
2020-09-18,Normal,2.9808013661178257e-10,HMM
2020-09-21,Normal,2.5484399428146117e-10,HMM
2020-09-22,Normal,2.5118789098178113e-10,HMM
2020-09-23,Normal,2.545491289540513e-10,HMM
2020-09-24,Normal,3.0167598645315496e-10,HMM
2020-09-25,Normal,3.0134624035457433e-10,HMM
2020-09-28,Normal,2.9626195748800206e-10,HMM
2020-09-29,Normal,2.791627802457221e-10,HMM
2020-09-30,Normal,2.8704266667575434e-10,HMM
2020-10-01,Normal,4.3938485136075536e-10,HMM
2020-10-02,Normal,3.6663160510379454e-10,HMM
2020-10-05,Normal,3.161672090946924e-10,HMM
2020-10-06,Normal,2.730861262184063e-10,HMM
2020-10-07,Normal,3.6959884301386063e-10,HMM
2020-10-08,Normal,3.8000434388962847e-10,HMM
2020-10-09,Normal,3.9288289459174647e-10,HMM
2020-10-12,Normal,3.6348438350654387e-10,HMM
2020-10-13,Normal,3.538793553277569e-10,HMM
2020-10-14,Normal,3.7095962593932336e-10,HMM
2020-10-15,Normal,4.4769715561817834e-10,HMM
2020-10-16,Normal,4.859028026292766e-10,HMM
2020-10-19,Normal,4.866731798938661e-10,HMM
2020-10-20,Normal,6.017203272015475e-10,HMM
2020-10-21,Normal,5.174155240759779e-10,HMM
2020-10-22,Normal,4.684345509821439e-10,HMM
2020-10-23,Normal,4.586525322268296e-10,HMM
2020-10-26,Normal,3.851421388591004e-10,HMM
2020-10-27,Normal,3.846879459297581e-10,HMM
2020-10-28,Normal,3.352960045072125e-10,HMM
2020-10-29,Normal,3.011340784855086e-10,HMM
2020-10-30,Normal,3.041046129593174e-10,HMM
2020-11-02,Normal,3.0502635440656654e-10,HMM
2020-11-03,Normal,3.8958141227458253e-10,HMM
2020-11-04,Normal,3.8209031771659e-10,HMM
2020-11-05,Normal,3.906774494877334e-10,HMM
2020-11-06,Normal,4.0377192879689584e-10,HMM
2020-11-09,Normal,2.0709295292077546e-10,HMM
2020-11-10,Normal,2.030777624769289e-10,HMM
2020-11-11,Normal,2.1068198026129402e-10,HMM
2020-11-12,Normal,2.1102066900827657e-10,HMM
2020-11-13,Normal,2.057726225493399e-10,HMM
2020-11-16,Normal,1.9026351720050448e-10,HMM
2020-11-17,Normal,1.8973473583673408e-10,HMM
2020-11-18,Normal,1.8954512811842868e-10,HMM
2020-11-19,Normal,2.2555532405092823e-10,HMM
2020-11-20,Normal,2.3903979995220785e-10,HMM
2020-11-23,Normal,2.331849076657717e-10,HMM
2020-11-24,Normal,2.73070835263787e-10,HMM
2020-11-25,Normal,2.7413226016511786e-10,HMM
2020-11-26,Normal,3.538757128821285e-10,HMM
2020-11-27,Normal,4.490075212087325e-10,HMM
2020-11-30,Normal,4.581586501746694e-10,HMM
2020-12-01,Normal,4.999174288087147e-10,HMM
2020-12-02,Normal,4.981766206122973e-10,HMM
2020-12-03,Normal,5.507819949483984e-10,HMM
2020-12-04,Normal,5.651634565502474e-10,HMM
2020-12-07,Normal,6.962291582990711e-10,HMM
2020-12-08,Normal,1.1819063574906072e-9,HMM
2020-12-09,Normal,1.2706951330997003e-9,HMM
2020-12-10,Normal,1.1782172404236341e-9,HMM
2020-12-11,Normal,1.186331453876644e-9,HMM
2020-12-14,Normal,1.2832961075831463e-9,HMM
2020-12-15,Normal,1.3579968230499512e-9,HMM
2020-12-16,Normal,1.3778361057345945e-9,HMM
2020-12-17,Normal,1.377514888645162e-9,HMM
2020-12-18,Normal,1.3620531855034609e-9,HMM
2020-12-21,Normal,1.1263512201839298e-9,HMM
2020-12-22,Normal,1.1335999906756428e-9,HMM
2020-12-23,Normal,1.2366110184847184e-9,HMM
2020-12-24,Normal,1.2457712061087202e-9,HMM
2020-12-28,Normal,1.3543074628893432e-9,HMM
2020-12-29,Normal,1.3357423687499864e-9,HMM
2020-12-30,Normal,1.3388116708238976e-9,HMM
2020-12-31,Normal,1.3332645262227737e-9,HMM
2021-01-04,Normal,1.2909727463620586e-9,HMM
2021-01-05,Normal,9.12796967868934e-10,HMM
2021-01-06,Normal,9.192098678829152e-10,HMM
2021-01-07,Normal,9.383282265641351e-10,HMM
2021-01-08,Normal,8.487365320108538e-10,HMM
2021-01-11,Normal,8.19088266434422e-10,HMM
2021-01-12,Normal,8.639631487223615e-10,HMM
2021-01-13,Normal,8.589094568860093e-10,HMM
2021-01-14,Normal,8.588380634125396e-10,HMM
2021-01-15,Normal,8.1261301993704e-10,HMM
2021-01-18,Normal,7.926684892455107e-10,HMM
2021-01-19,Normal,7.6271969181963e-10,HMM
2021-01-20,Normal,7.851289207286553e-10,HMM
2021-01-21,Normal,9.058019219617498e-10,HMM
2021-01-22,Normal,9.2921806001848e-10,HMM
2021-01-25,Normal,9.729582417858552e-10,HMM
2021-01-26,Normal,9.731128551309129e-10,HMM
2021-01-27,Normal,9.681776809757301e-10,HMM
2021-01-28,Normal,9.810514256234457e-10,HMM
2021-01-29,Normal,9.804912829240211e-10,HMM
2021-02-01,Normal,9.488820081508886e-10,HMM
2021-02-02,Normal,9.802549541375145e-10,HMM
2021-02-03,Normal,1.343572002906225e-9,HMM
2021-02-04,Normal,1.3535508694747075e-9,HMM
2021-02-05,Normal,1.3591612604721707e-9,HMM
2021-02-08,Normal,1.5279145637331397e-9,HMM
2021-02-09,Normal,1.5857606118377266e-9,HMM
2021-02-10,Normal,1.6493308103281759e-9,HMM
2021-02-11,Normal,1.6825363918458584e-9,HMM
2021-02-12,Normal,1.6042057675482335e-9,HMM
2021-02-15,Normal,1.7136807569916627e-9,HMM
2021-02-16,Normal,1.8090255828373108e-9,HMM
2021-02-17,Normal,1.843456883111991e-9,HMM
2021-02-18,Normal,1.709867991642864e-9,HMM
2021-02-19,Normal,1.5510002546045722e-9,HMM
2021-02-22,Normal,1.47932436498789e-9,HMM
2021-02-23,Normal,1.4821234305737906e-9,HMM
2021-02-24,Normal,1.446429290838848e-9,HMM
2021-02-25,Normal,1.4517761642207788e-9,HMM
2021-02-26,Normal,1.3900626343690104e-9,HMM
2021-03-01,Normal,1.2463275398736064e-9,HMM
2021-03-02,Normal,1.1528423637768768e-9,HMM
2021-03-03,Normal,1.137252178901162e-9,HMM
2021-03-04,Normal,9.89538270297969e-10,HMM
2021-03-05,Normal,8.713975300307044e-10,HMM
2021-03-08,Normal,7.456325345601159e-10,HMM
